,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
7825,21.973,1012.1,83.736,4.3439,25.665,1091.0,549.95,12.17,1.2988,64.56,134.48
7826,14.978,1021.5,94.645,3.2071,25.067,1084.5,549.68,12.021,1.1888,61.404,134.3
7827,15.552,994.42,77.306,3.2825,24.637,1085.9,550.24,11.885,2.0126,79.649,134.17
7828,5.2236,1012.8,87.093,3.5058,22.94,1079.4,550.09,11.686,0.9025,85.062,129.06
7829,22.833,1014.6,83.825,4.3876,25.354,1090.0,549.76,12.112,1.1197,62.315,132.97
7830,20.904,1002.9,89.959,4.0375,25.011,1088.3,549.86,11.932,1.397,63.845,133.4
7831,10.149,1033.4,71.485,4.8193,29.61,1099.9,538.39,13.328,0.99841,75.255,152.75
7832,25.599,1009.3,79.253,4.8156,26.03,1092.7,550.24,12.169,1.7553,61.384,134.6
7833,16.824,1019.7,91.001,4.4055,25.318,1083.4,549.87,12.066,1.8125,59.667,134.12
7834,13.855,1011.8,88.164,3.5823,24.228,1085.9,549.82,11.738,1.2413,68.114,133.65
7835,7.0877,1014.5,91.732,5.2678,24.302,1085.8,549.94,11.862,1.2658,81.187,135.8
7836,16.274,1003.8,97.335,3.2142,19.533,1056.2,550.0,10.532,3.6496,63.435,111.74
7837,17.577,1005.0,78.167,4.992,24.747,1086.5,550.02,11.964,1.4601,72.901,132.92
7838,20.606,1015.6,73.411,3.4054,24.479,1079.3,550.08,11.841,1.7607,46.033,130.92
7839,24.779,1002.4,88.949,4.1602,25.499,1080.1,550.2,11.937,1.9338,50.667,129.85
7840,4.2616,1009.8,84.459,2.6502,20.957,1056.6,542.56,11.09,8.4074,103.99,120.74
7841,28.375,1004.8,53.522,4.4403,30.314,1100.3,540.41,13.333,0.56364,56.082,148.71
7842,22.186,1011.1,81.979,4.204,29.758,1099.9,545.81,13.212,1.894,48.586,148.18
7843,12.57,998.72,100.07,2.9904,24.372,1084.9,549.85,11.863,1.1849,72.285,134.08
7844,25.517,1010.1,84.197,6.0614,29.874,1096.8,539.77,13.066,1.5771,52.739,144.49
7845,28.052,1001.0,45.375,4.0751,25.599,1089.3,549.81,12.044,0.29198,63.802,132.54
7846,17.685,1004.7,92.109,3.3294,25.196,1086.5,549.99,11.85,1.5945,63.885,132.95
7847,14.311,1017.5,82.611,4.7505,33.822,1100.0,534.97,13.974,1.0073,79.9,158.56
7848,24.116,1013.2,65.732,3.3537,23.616,1072.8,550.23,11.478,2.6058,47.373,124.93
7849,19.061,1009.0,90.6,3.6499,24.168,1073.3,549.94,11.614,2.461,55.317,127.19
7850,5.7261,1023.0,82.437,4.151,23.571,1084.1,550.01,11.758,1.2226,60.38,133.68
7851,17.617,1021.0,74.48,4.4118,24.985,1090.5,550.22,12.149,1.34,65.777,134.6
7852,17.862,1013.9,80.425,3.6755,26.764,1093.2,549.95,12.511,2.5563,61.108,141.55
7853,16.835,1020.2,86.097,4.7756,30.831,1100.3,532.94,13.791,2.405,73.175,155.18
7854,25.067,1012.0,64.738,4.4822,25.896,1092.2,549.96,12.102,1.4291,68.168,133.85
7855,18.321,1014.3,71.466,5.0246,27.435,1093.0,543.86,12.646,1.1964,69.544,141.38
7856,14.798,1016.7,83.819,3.4634,19.279,1055.6,550.06,10.507,5.1806,69.871,110.1
7857,21.175,1007.3,93.652,4.6351,25.356,1089.2,549.59,12.089,2.3686,62.391,133.34
7858,8.9575,1013.5,81.079,3.8115,23.765,1084.7,550.05,11.876,1.2193,77.148,133.67
7859,29.366,1010.5,68.901,4.2469,26.354,1093.4,549.76,12.308,1.4624,59.909,133.82
7860,26.69,1010.5,84.685,5.1463,26.462,1094.7,549.68,12.312,1.2285,62.656,134.69
7861,25.006,1016.1,71.117,3.929,25.572,1091.7,550.43,12.122,1.4019,74.956,133.97
7862,30.014,1003.5,61.41,4.0867,25.452,1079.5,549.96,11.894,0.75634,43.831,127.73
7863,18.151,1011.8,75.245,2.9033,20.166,1052.5,549.9,10.619,4.3733,55.865,112.17
7864,22.632,1007.8,99.444,4.1004,24.55,1076.6,550.09,11.761,1.7925,46.147,128.0
7865,17.013,1014.9,57.083,3.4626,24.191,1077.9,550.07,11.846,2.0122,55.41,130.73
7866,19.396,1016.6,80.005,2.8777,24.851,1088.3,550.07,12.026,0.68261,61.476,133.96
7867,26.658,1009.0,75.29,3.9423,25.571,1091.2,550.42,12.155,0.38236,63.258,133.73
7868,18.676,1018.0,75.272,2.6749,19.166,1054.3,550.03,10.407,4.9023,65.354,107.92
7869,20.868,1015.6,84.064,3.1212,19.862,1058.7,549.96,10.481,2.5834,56.22,111.23
7870,26.429,1012.1,59.371,3.8129,25.904,1092.8,549.81,12.072,0.71889,64.445,134.5
7871,17.595,1009.3,73.823,2.7274,19.266,1047.5,549.71,10.32,4.7447,56.75,109.02
7872,15.586,1014.7,92.66,3.6394,24.381,1087.3,549.85,11.924,1.1549,64.351,133.71
7873,25.093,1011.7,86.891,4.1621,25.825,1091.2,550.03,12.131,1.9519,61.812,133.89
7874,17.509,1013.9,42.606,3.6018,25.518,1088.6,549.51,12.072,1.4733,67.418,133.25
7875,25.935,1009.5,70.515,4.6873,25.369,1080.9,549.92,11.997,1.7958,54.551,129.29
7876,9.359,1007.4,87.486,2.712,19.592,1047.7,549.52,10.448,5.6001,75.788,111.51
7877,13.585,1010.2,89.664,3.9199,24.507,1087.0,549.95,11.868,1.1288,71.948,134.78
7878,6.019,1017.1,85.871,3.8398,23.893,1086.7,550.17,12.014,1.3774,82.058,135.43
7879,19.275,1001.3,87.115,2.9941,19.683,1055.5,549.86,10.372,4.1953,59.571,109.77
7880,23.044,1009.6,82.825,4.4444,25.528,1090.1,550.22,12.052,1.8716,63.816,133.46
7881,28.58,1007.2,58.269,4.5124,26.568,1096.0,550.35,12.344,1.3626,67.449,135.51
7882,9.3779,1020.1,90.262,2.3927,19.166,1043.6,541.16,10.564,9.3472,98.741,110.16
7883,16.794,1008.9,86.643,3.7236,25.224,1081.4,549.94,11.933,1.6689,63.392,134.67
7884,25.526,1008.6,93.633,3.5953,20.411,1059.0,550.01,10.678,4.2829,43.864,110.6
7885,11.595,1013.9,95.496,3.5263,25.067,1077.7,550.07,11.844,1.517,58.679,134.42
7886,13.07,1020.6,95.862,4.0937,32.132,1099.8,532.57,13.768,1.1215,70.916,156.73
7887,6.0037,1018.4,100.1,3.9747,24.985,1077.4,550.34,11.888,0.99373,64.551,134.85
7888,16.882,1020.0,71.251,3.9832,24.512,1087.9,550.21,11.973,1.4147,74.075,133.71
7889,10.61,1012.3,96.254,4.2523,24.131,1084.9,550.11,11.819,1.0796,74.498,134.11
7890,8.6961,1012.4,96.03,3.2199,24.449,1086.6,550.01,11.844,1.3503,83.077,134.99
7891,22.494,1014.0,80.166,4.0062,27.328,1099.6,548.45,12.632,0.28725,66.893,142.04
7892,22.863,1008.5,92.445,3.9356,24.769,1076.8,549.98,11.828,2.1803,49.754,128.28
7893,19.331,1017.1,78.436,3.3132,23.495,1072.9,550.03,11.558,2.9815,54.197,126.76
7894,25.904,1009.1,82.248,4.0317,24.946,1078.5,549.83,11.882,1.7003,49.377,128.09
7895,26.078,1016.0,55.428,3.9933,25.186,1083.0,550.01,12.14,2.1058,55.901,131.38
7896,10.197,1018.0,87.247,4.3495,33.442,1100.0,526.8,14.142,1.6265,65.217,162.35
7897,11.391,1012.7,87.275,2.6586,21.704,1063.3,549.88,11.139,2.1082,66.412,122.01
7898,28.013,1011.9,64.827,4.4575,26.052,1093.4,550.09,12.223,1.6917,64.298,133.8
7899,24.803,1002.4,86.839,4.1016,25.365,1078.9,550.31,11.914,2.1674,51.289,128.97
7900,26.086,1005.9,87.4,4.1014,25.544,1080.2,549.87,11.998,2.1884,48.658,129.55
7901,14.25,1013.4,96.408,4.6101,24.586,1087.3,550.07,12.088,1.1261,71.011,134.07
7902,7.1834,1015.9,87.541,4.8089,24.196,1084.4,550.07,11.878,1.2687,83.149,134.65
7903,15.009,1020.3,69.615,3.3377,25.242,1089.3,550.05,12.023,1.1532,68.574,134.48
7904,22.132,1016.3,78.679,4.2786,25.266,1090.0,549.93,12.122,1.8851,66.085,133.24
7905,22.866,1012.0,77.912,4.5764,30.981,1099.9,543.32,13.308,1.2861,58.426,150.96
7906,18.575,1007.2,74.099,4.7609,24.391,1077.4,546.34,11.733,2.3976,71.807,128.84
7907,9.8615,1010.9,73.817,3.2776,28.226,1076.7,550.07,11.822,3.2615,66.868,132.03
7908,26.296,1010.7,54.421,3.581,20.613,1061.3,550.02,10.635,3.0516,54.342,111.16
7909,19.782,1011.7,89.341,4.4551,31.032,1100.4,535.94,13.626,0.6208,54.927,153.7
7910,8.4566,1029.3,84.789,4.1682,23.841,1087.3,549.91,12.027,1.8544,82.523,135.53
7911,9.192,1005.1,86.603,2.3473,19.425,1043.6,549.69,10.26,5.8881,75.48,108.61
7912,8.4755,1029.5,85.024,4.1292,23.551,1085.7,550.06,11.939,2.4277,84.607,134.52
7913,32.133,1008.8,50.178,4.483,27.091,1097.3,550.17,12.425,1.1236,69.463,135.78
7914,32.834,1010.3,58.694,4.3909,26.885,1096.5,549.91,12.518,0.87635,61.146,134.23
7915,22.12,1012.8,83.526,3.8571,25.693,1082.5,549.88,12.08,1.2488,56.335,133.42
7916,12.426,1014.7,84.991,3.8426,24.074,1085.0,550.29,11.816,0.82982,72.096,132.98
7917,20.44,1003.1,82.126,4.4263,19.972,1057.2,550.02,10.602,3.2171,62.167,111.13
7918,14.667,1010.9,86.982,3.3167,23.769,1076.3,550.07,11.759,2.0913,51.812,130.42
7919,25.183,1015.8,62.554,4.8314,30.763,1100.0,543.22,13.307,1.0144,56.847,148.1
7920,18.448,1005.5,94.822,3.6397,24.997,1088.4,549.83,12.074,1.1241,65.305,133.99
7921,26.368,1016.5,48.173,3.8928,25.546,1084.8,550.02,12.11,2.0894,57.296,132.71
7922,15.618,1013.1,79.159,4.8567,24.753,1086.9,550.05,11.904,1.5398,74.616,133.31
7923,29.147,1015.0,46.406,4.2471,25.973,1093.3,549.76,12.204,1.6907,71.432,132.82
7924,14.657,1011.4,96.95,4.2979,24.385,1086.7,550.05,11.917,1.3018,70.771,133.77
7925,6.6724,1007.6,88.909,2.7267,23.538,1081.6,549.94,11.715,1.5188,77.494,133.46
7926,20.606,1013.1,91.192,3.9069,25.13,1089.2,550.29,12.079,1.2695,61.314,133.86
7927,6.6059,1013.8,81.978,3.9836,23.401,1083.4,550.05,11.811,2.5745,85.407,134.31
7928,10.497,1015.3,75.337,2.6072,20.574,1033.1,537.04,10.587,7.6917,119.52,109.86
7929,17.802,1011.2,87.598,3.6218,25.354,1090.2,549.99,12.05,1.4893,69.393,135.05
7930,7.5416,1021.8,92.744,3.2947,19.091,1044.9,541.25,10.507,8.5314,105.65,111.69
7931,11.913,1005.2,87.222,3.1184,24.119,1084.5,549.96,11.874,0.90516,77.478,133.64
7932,21.975,1010.1,85.543,5.037,30.719,1099.6,543.94,13.262,1.3255,54.098,148.97
7933,13.406,1013.4,65.819,2.984,24.669,1070.3,549.98,11.379,3.2723,67.574,126.71
7934,8.6365,1003.1,93.919,3.7531,32.736,1099.9,529.32,13.93,0.053456,67.541,163.77
7935,12.728,1007.8,87.949,4.4928,24.333,1086.3,550.02,11.838,0.95374,74.117,134.41
7936,20.519,1012.9,91.775,4.0196,24.953,1088.5,550.0,12.064,2.1284,63.24,133.52
7937,12.182,1014.0,97.103,2.9968,24.664,1087.2,549.77,11.871,1.5095,73.14,135.09
7938,14.285,1019.0,80.631,3.4736,27.236,1090.7,544.13,12.483,0.86565,67.335,139.94
7939,22.807,1008.1,65.204,3.7942,25.464,1081.8,549.86,12.063,1.5762,60.249,132.98
7940,13.106,1023.1,71.316,2.7286,24.412,1067.2,549.95,11.338,0.18661,70.701,124.22
7941,16.729,1022.9,85.651,3.2996,25.541,1091.4,549.87,12.169,1.1947,62.574,136.33
7942,27.692,1015.0,62.154,4.2342,25.848,1092.9,550.16,12.218,1.8027,64.139,133.73
7943,25.256,1008.5,86.915,4.107,25.279,1079.1,549.87,11.912,1.7228,47.999,128.85
7944,20.398,1008.3,78.329,3.6917,26.896,1091.3,550.19,12.391,2.1359,56.949,140.34
7945,18.603,1014.0,58.47,4.6728,24.901,1088.9,550.05,12.048,1.5514,75.483,133.79
7946,13.454,1013.5,76.492,4.6496,26.696,1090.0,544.9,12.413,1.3945,78.376,140.25
7947,28.547,1012.4,61.673,4.0456,25.225,1079.7,550.31,11.85,1.2518,46.204,128.18
7948,27.404,1018.4,52.175,3.879,25.758,1093.2,550.11,12.232,0.66644,66.661,133.83
7949,8.1819,1007.0,99.934,3.1647,23.979,1084.1,549.97,11.849,1.8144,78.209,134.48
7950,30.218,1006.8,60.268,4.0299,25.401,1079.4,550.22,11.934,1.892,47.956,127.18
7951,23.212,1009.4,96.514,3.9829,23.781,1071.4,550.23,11.572,1.9942,47.686,123.55
7952,17.861,1009.5,92.666,3.8805,24.96,1078.9,549.96,11.919,1.6893,60.029,132.71
7953,23.824,1009.6,91.28,4.1806,20.126,1058.1,549.97,10.538,4.5781,50.805,109.56
7954,19.823,1004.7,78.969,4.1185,32.468,1099.9,534.19,13.585,1.6665,80.188,153.64
7955,32.27,1000.4,45.697,4.2951,26.038,1082.6,550.21,12.041,1.5015,54.517,129.11
7956,6.0308,1022.4,69.894,4.4824,32.73,1100.0,531.63,14.083,2.556,51.172,163.99
7957,24.972,1008.9,76.443,3.3154,20.162,1057.6,550.02,10.549,5.0057,51.861,109.81
7958,22.886,1010.3,75.28,4.3009,25.584,1090.4,549.95,12.115,2.3441,64.048,133.79
7959,11.625,1007.3,98.19,3.6893,19.134,1055.2,550.19,10.443,3.6678,77.148,111.73
7960,20.583,1019.6,73.531,4.5684,24.956,1080.6,550.0,12.006,1.7625,56.949,130.31
7961,24.153,1010.4,86.061,4.5543,25.831,1091.5,549.74,12.169,3.1823,62.973,134.14
7962,10.87,1003.6,78.571,2.7073,20.005,1048.7,549.9,10.405,5.4816,71.026,111.84
7963,17.606,1006.0,93.138,3.3961,25.205,1087.6,549.94,11.868,1.2451,64.004,133.46
7964,18.897,1008.7,85.543,4.2806,19.683,1056.5,549.99,10.508,3.5406,63.445,110.65
7965,20.444,1007.8,95.914,3.5866,23.434,1079.1,549.89,11.538,1.2652,60.419,126.36
7966,32.529,1006.2,44.644,3.9573,23.996,1078.5,549.85,11.45,2.1395,61.15,122.0
7967,24.741,1012.5,70.492,3.7538,24.816,1077.8,549.98,11.79,1.785,51.747,128.39
7968,17.409,1000.6,87.799,3.5688,19.834,1058.0,549.95,10.545,3.1905,68.617,112.43
7969,23.661,1013.5,79.513,4.0912,25.165,1090.2,550.07,12.068,1.3121,61.244,133.36
7970,6.3547,1008.9,85.641,3.0941,23.344,1074.8,549.92,11.597,3.2575,71.351,132.27
7971,18.765,1002.4,73.686,2.7154,19.243,1052.7,549.98,10.301,4.9939,69.907,107.58
7972,19.759,1008.7,85.24,3.7769,24.714,1086.6,549.79,11.868,1.8164,64.329,132.51
7973,28.405,1009.8,68.547,4.0357,20.543,1060.6,549.83,10.595,3.7668,48.527,109.84
7974,13.526,1017.7,84.062,3.1716,24.788,1086.3,549.97,11.939,1.263,64.082,133.7
7975,19.811,1015.9,73.9,3.3802,24.739,1087.4,550.11,12.007,1.9421,71.103,132.04
7976,15.552,1005.8,82.743,3.4223,25.169,1077.7,550.1,11.948,2.4373,63.105,133.67
7977,8.9836,1019.6,88.561,2.4067,19.14,1039.7,538.61,10.451,10.587,107.68,109.28
7978,17.835,1013.7,67.857,4.176,20.692,1062.1,550.04,10.647,3.6702,75.717,114.78
7979,13.913,1022.9,91.337,3.6301,25.117,1078.3,550.17,11.99,1.0288,59.749,133.03
7980,25.096,1018.3,61.002,3.7334,25.508,1091.8,549.99,12.242,1.3594,67.119,132.65
7981,12.648,1012.2,94.299,4.5263,24.515,1086.5,550.18,11.854,1.6536,65.314,134.44
7982,9.6982,1015.2,84.055,2.5269,19.145,1043.9,542.25,10.434,11.616,107.76,109.25
7983,18.378,1007.1,76.218,5.8107,31.055,1100.2,537.0,13.458,1.2526,71.446,151.85
7984,23.772,1010.5,70.475,5.3403,31.009,1100.1,543.06,13.326,1.6936,54.38,149.65
7985,14.547,1018.6,80.798,5.0986,29.091,1100.4,540.77,13.22,1.1196,68.998,151.03
7986,28.715,1014.2,43.369,4.3018,30.289,1100.0,544.3,13.266,1.7975,50.239,148.12
7987,22.182,1017.1,56.762,4.8618,31.11,1100.0,533.05,13.706,1.3146,62.188,154.75
7988,9.2569,1022.0,77.384,3.1661,27.19,1075.6,550.0,11.622,3.9566,68.947,130.93
7989,25.291,1012.6,69.307,3.043,20.243,1052.8,549.96,10.645,3.7235,49.976,110.14
7990,5.2282,1017.2,91.809,3.913,23.725,1085.1,550.03,11.757,1.1461,82.015,133.62
7991,5.1662,1031.4,82.515,3.2755,22.684,1072.0,549.92,11.61,3.8746,71.13,129.33
7992,30.245,1006.5,53.335,4.7827,30.256,1099.7,540.48,13.098,1.4362,63.298,148.82
7993,16.212,1013.9,80.289,3.4192,19.555,1056.7,550.0,10.492,5.927,68.693,111.16
7994,21.111,1004.3,68.73,3.5458,25.163,1081.7,550.12,11.985,2.1619,55.753,133.43
7995,13.021,1001.9,95.118,2.473,19.237,1052.6,549.54,10.339,5.703,75.813,109.54
7996,14.364,1023.4,75.99,4.5882,24.414,1086.1,549.8,11.958,1.3981,74.446,133.12
7997,19.225,1002.6,60.217,3.3807,24.888,1087.1,550.25,11.975,1.8326,80.234,132.76
7998,29.755,1007.2,54.808,4.1721,29.796,1100.0,546.02,13.14,1.6253,50.917,147.91
7999,18.505,1011.9,92.268,3.0515,19.369,1056.3,549.88,10.524,2.7676,60.37,110.79
8000,17.954,1016.4,78.088,4.5154,31.308,1100.0,540.9,13.517,1.2506,60.39,154.39
8001,18.337,1019.1,71.847,3.4687,24.246,1078.1,550.01,11.777,2.8867,52.266,130.13
8002,9.0355,1007.8,91.252,3.6046,24.955,1079.8,549.91,11.832,1.6371,70.471,136.43
8003,24.514,1010.6,96.371,3.9251,23.463,1069.4,550.24,11.435,2.1834,46.615,121.74
8004,6.2598,1014.9,92.251,4.0068,23.649,1084.6,549.85,11.818,0.96549,78.855,133.78
8005,21.291,1014.1,83.398,3.689,24.59,1080.1,549.82,12.0,2.658,52.672,131.1
8006,11.421,1011.2,92.048,4.2261,19.315,1053.4,549.32,10.421,4.7008,80.944,111.01
8007,25.057,1013.8,76.103,3.8502,25.607,1092.3,550.43,12.13,0.3269,61.965,133.81
8008,22.661,1002.2,77.54,2.963,20.295,1057.9,549.79,10.56,4.6973,55.273,110.68
8009,22.148,1010.5,80.227,3.4906,21.899,1066.7,547.69,11.178,0.95373,86.871,117.62
8010,17.611,998.72,79.277,3.008,24.807,1086.8,550.12,11.872,0.74418,70.388,134.42
8011,26.946,1005.2,64.167,4.249,30.051,1099.9,545.54,13.141,1.8996,55.206,147.49
8012,29.152,1008.3,61.657,4.2112,25.677,1081.1,549.66,11.985,1.9213,52.135,128.54
8013,20.525,1013.0,91.154,4.1393,25.158,1089.2,550.04,12.038,3.3735,79.368,133.72
8014,4.695,1021.6,79.01,3.9221,23.621,1085.8,550.0,11.933,1.055,86.658,134.38
8015,17.203,1013.6,91.349,3.0137,19.477,1058.0,550.18,10.548,3.0027,64.481,112.44
8016,10.556,1029.1,74.149,3.2816,19.015,1033.8,534.68,10.441,13.906,116.14,108.13
8017,19.854,1017.3,68.123,3.4291,24.25,1078.9,549.89,11.8,1.9251,50.658,130.78
8018,27.911,1009.0,82.817,4.2051,26.115,1092.6,549.85,12.299,1.3949,55.469,133.81
8019,17.171,1007.3,86.12,3.3734,24.908,1087.4,549.77,11.887,1.657,66.071,133.53
8020,20.489,1014.2,83.385,3.6581,24.949,1088.9,549.63,12.024,0.93803,61.108,133.74
8021,28.191,1010.9,62.243,4.3122,25.688,1091.8,550.43,12.098,1.5028,60.621,132.7
8022,15.481,1004.5,93.413,3.2805,24.779,1087.1,550.12,11.877,1.5369,76.849,134.37
8023,24.442,1003.4,89.933,4.2433,25.641,1090.2,549.75,12.076,2.0404,59.557,133.67
8024,21.395,1015.8,82.608,3.3949,22.039,1071.5,549.91,11.129,1.9371,57.725,120.43
8025,26.125,1005.4,53.519,3.8682,27.815,1095.7,550.11,12.703,1.8476,58.8,140.96
8026,25.467,1010.8,69.891,4.1229,25.952,1092.7,550.3,12.292,1.4684,66.937,134.43
8027,15.69,1022.1,72.183,3.6834,25.311,1079.4,549.97,11.886,1.0015,59.152,133.43
8028,27.972,1011.2,73.206,4.1471,25.344,1079.8,550.01,11.901,2.0828,49.887,128.1
8029,6.545,1019.1,88.999,4.0179,23.84,1085.2,550.0,11.82,0.58546,79.092,133.66
8030,10.198,1021.9,88.976,4.7889,28.198,1099.8,544.07,13.046,1.0479,78.061,149.86
8031,1.8847,1020.2,68.463,2.9144,22.8,1072.4,549.99,11.47,3.7656,84.586,130.68
8032,19.799,1014.7,60.43,3.5186,27.203,1084.9,550.0,12.136,3.5174,61.13,135.34
8033,22.047,1008.4,63.769,4.259,31.101,1099.9,541.52,13.396,1.4137,52.404,152.55
8034,16.459,1016.5,90.557,3.2434,25.159,1087.6,549.77,11.963,1.6944,71.974,133.59
8035,12.892,1004.0,82.074,4.7927,24.507,1085.2,550.08,11.882,0.92919,75.042,133.74
8036,31.747,1005.3,59.292,4.3692,26.174,1083.3,550.46,12.132,1.6434,54.151,128.95
8037,13.698,1015.5,77.961,3.1217,24.035,1085.1,550.0,11.829,2.0038,78.105,132.66
8038,10.925,1017.8,71.837,4.1736,32.432,1099.6,535.85,13.773,2.9645,59.994,158.98
8039,19.925,1014.1,94.815,3.8547,24.338,1076.5,549.98,11.775,0.77692,44.913,128.79
8040,21.325,1018.0,48.505,4.3703,35.663,1100.2,532.74,14.041,2.6379,66.59,155.82
8041,21.872,1017.6,76.427,3.351,19.737,1057.4,550.07,10.48,4.4211,55.71,109.74
8042,17.048,1017.6,81.225,4.537,29.061,1099.9,539.65,13.218,0.91347,67.625,150.79
8043,9.3005,1017.1,95.635,2.3301,19.227,1045.7,543.42,10.407,8.6303,94.526,109.69
8044,10.979,1015.4,68.031,4.0991,32.383,1099.9,530.49,13.863,1.5654,77.374,159.44
8045,11.315,1008.4,97.173,2.9637,24.353,1086.2,549.88,11.839,1.7549,74.078,134.99
8046,31.236,1006.9,53.179,4.2758,26.654,1094.4,549.78,12.332,1.4514,65.614,133.86
8047,30.439,1011.0,55.337,4.44,29.847,1099.9,540.94,13.23,0.099751,54.375,147.35
8048,27.467,1012.0,64.216,4.4263,26.013,1093.3,550.18,12.336,0.91944,66.044,133.87
8049,13.024,1017.4,86.272,4.8443,24.657,1086.3,549.89,12.069,2.1071,82.334,133.86
8050,23.763,1013.2,71.909,3.9993,25.284,1089.7,549.97,12.045,0.17049,64.274,132.94
8051,18.799,1008.2,93.106,3.0344,24.832,1087.8,550.09,11.976,1.7489,70.702,133.87
8052,28.417,1008.0,55.058,3.4518,20.721,1063.5,549.91,10.792,1.4221,53.81,112.76
8053,20.551,1011.4,91.09,3.1307,19.809,1058.8,549.95,10.586,2.1705,56.464,111.78
8054,12.666,1022.0,77.01,4.0895,24.365,1087.3,550.01,12.071,1.488,76.327,134.71
8055,13.973,1014.1,89.374,3.388,25.183,1085.9,546.54,12.093,1.5863,68.58,135.54
8056,15.953,1014.2,81.873,4.6476,24.716,1088.2,550.15,11.995,1.6055,73.776,133.36
8057,16.855,1017.3,86.719,3.4454,26.373,1094.6,549.71,12.265,1.4044,72.057,138.64
8058,14.847,1009.2,90.444,3.257,24.527,1084.9,550.1,11.899,1.7834,67.806,132.5
8059,6.854,1017.5,96.731,2.904,23.466,1083.4,550.1,11.79,1.7432,78.647,133.37
8060,31.311,1005.9,51.43,4.3886,26.375,1094.3,550.21,12.312,0.44725,61.094,133.21
8061,14.149,1005.3,88.794,3.2138,24.406,1086.4,549.93,11.882,1.4322,75.354,134.3
8062,31.38,1013.1,58.258,5.0334,26.358,1095.1,550.14,12.305,1.9857,63.767,133.71
8063,24.622,1010.0,73.961,4.1947,25.588,1091.1,550.35,12.184,1.7844,64.387,133.76
8064,28.791,1015.0,45.786,3.3403,20.69,1063.1,549.76,10.686,1.8738,56.001,111.79
8065,2.9468,1016.2,82.461,3.8303,23.325,1084.0,550.15,11.822,1.6122,83.869,133.66
8066,9.3418,1024.4,74.942,3.791,23.014,1080.3,549.89,11.597,2.1537,81.052,130.79
8067,9.7057,1015.2,96.792,3.5281,24.903,1077.8,549.97,11.91,1.3271,62.776,135.01
8068,16.671,1008.2,83.042,3.5603,25.757,1082.9,550.03,12.128,1.7134,55.941,134.72
8069,25.793,1011.4,76.931,3.8643,25.209,1079.0,550.02,11.882,1.8717,48.055,127.98
8070,11.208,1010.8,88.425,3.9378,31.866,1099.9,532.58,13.762,3.0604,78.948,158.87
8071,24.545,1013.3,81.211,3.9034,25.091,1080.9,549.62,11.912,1.6624,50.631,130.79
8072,17.1,1019.5,73.497,4.0625,31.833,1100.1,534.64,13.542,1.2292,74.41,153.43
8073,19.986,1007.4,91.079,3.795,21.519,1066.4,549.86,10.981,4.0447,61.224,118.18
8074,17.22,1010.5,75.231,3.6371,26.222,1081.0,549.84,12.145,1.1085,83.03,135.29
8075,5.7728,1009.4,90.744,2.8035,23.617,1083.0,550.05,11.691,2.0913,79.048,132.7
8076,18.055,1012.3,89.774,3.761,25.393,1081.7,549.92,11.994,1.3928,60.847,134.4
8077,12.816,1020.9,68.955,4.4281,31.525,1100.1,537.52,13.707,2.4819,52.658,156.91
8078,25.056,1010.1,75.959,4.5917,25.196,1080.0,549.87,11.962,1.791,53.116,129.37
8079,23.946,1005.2,93.468,4.2984,25.832,1090.8,549.95,12.255,1.2909,59.863,133.79
8080,15.242,1012.7,64.248,3.3616,24.418,1086.4,550.0,11.952,1.2112,73.066,133.33
8081,21.677,1012.9,91.743,3.8358,25.237,1090.3,549.89,12.171,0.65234,59.517,134.58
8082,24.931,1014.5,75.279,4.2318,25.38,1090.1,549.94,12.126,1.9996,58.807,132.79
8083,19.654,1010.5,66.205,5.178,26.151,1077.0,541.05,12.114,3.0724,68.312,131.96
8084,17.796,1001.4,100.09,2.5656,19.614,1053.0,549.95,10.279,4.5432,67.068,108.05
8085,16.707,1012.7,93.274,3.0253,19.344,1057.1,549.9,10.458,2.9299,64.655,111.77
8086,23.699,1005.8,96.318,3.9366,25.494,1091.0,550.04,12.09,0.22681,56.198,134.24
8087,18.065,1013.9,89.088,3.4486,19.672,1056.8,550.04,10.525,5.2583,59.929,110.74
8088,9.9056,1023.8,73.83,2.6533,24.491,1063.0,549.63,11.098,0.95647,68.959,121.31
8089,7.6426,1013.2,82.689,4.0112,23.502,1083.7,550.12,11.731,1.5642,82.617,134.14
8090,24.78,1003.8,81.159,3.1403,20.456,1060.4,550.11,10.681,1.4985,51.247,111.75
8091,22.087,1011.5,72.344,5.2981,30.016,1099.9,543.19,13.262,1.2876,64.735,148.25
8092,8.6738,1013.2,69.789,4.2069,32.69,1099.9,530.75,13.917,1.5147,75.015,160.15
8093,27.824,1005.2,49.943,3.5084,25.41,1081.8,549.9,12.1,2.8923,53.96,131.41
8094,21.863,1016.9,75.387,2.7633,19.489,1048.5,549.96,10.431,4.856,50.156,108.28
8095,12.404,1021.1,90.354,2.7867,24.266,1088.0,550.04,11.921,1.2868,63.495,135.64
8096,10.914,1018.6,82.025,3.2258,23.935,1085.5,549.98,11.818,2.1771,75.833,133.99
