,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
19904,21.386,1014.7,84.253,3.5548,18.425,1049.4,549.99,10.165,6.6268,67.528,103.46
19905,21.704,1014.9,85.117,3.645,18.831,1051.7,549.95,10.183,5.8121,60.834,105.0
19906,25.204,1015.2,68.092,4.9426,26.059,1093.3,549.5,12.305,2.0324,72.874,134.52
19907,26.283,1015.1,58.595,4.9541,25.91,1092.9,549.89,12.271,1.8723,72.411,133.21
19908,27.156,1014.9,54.441,5.0393,26.313,1095.4,550.24,12.288,1.3221,74.847,134.66
19909,27.715,1014.6,51.062,5.0427,26.219,1094.7,549.8,12.242,0.64072,70.167,134.04
19910,25.864,1013.1,71.75,3.9947,20.367,1060.0,549.97,10.636,0.8206,53.467,109.97
19911,27.034,1013.1,61.924,3.9979,20.285,1059.4,549.97,10.669,3.958,56.457,109.12
19912,27.977,1013.1,57.22,4.0336,20.353,1059.9,550.03,10.577,3.9845,57.364,109.29
19913,28.501,1013.0,56.157,4.0489,20.397,1060.1,550.07,10.698,3.8066,55.38,109.29
19914,28.999,1012.9,50.492,4.0628,20.42,1060.2,549.97,10.711,3.2732,55.032,109.13
19915,29.54,1012.7,47.532,4.0825,20.518,1060.7,550.02,10.673,3.1607,54.548,109.36
19916,29.869,1012.5,47.347,4.0906,20.61,1061.3,550.05,10.728,3.2072,54.035,109.75
19917,29.882,1012.2,47.021,4.0807,20.608,1061.2,549.96,10.769,3.1997,54.078,109.75
19918,29.781,1012.1,47.418,4.0524,20.649,1061.3,549.99,10.747,2.9168,53.629,109.73
19919,29.428,1012.1,45.701,4.0199,20.611,1061.0,550.0,10.691,2.9737,54.849,109.55
19920,28.804,1012.1,50.715,4.0286,20.68,1061.5,550.16,10.687,3.3681,53.712,110.32
19921,27.566,1012.3,59.553,3.9222,20.185,1058.6,550.06,10.615,3.7765,50.327,108.65
19922,26.454,1012.6,67.676,3.9059,20.266,1059.2,550.06,10.547,3.95,53.651,109.6
19923,25.285,1012.7,73.428,3.8352,19.949,1057.9,550.04,10.594,4.0419,53.306,109.04
19924,24.084,1012.4,80.955,3.8538,20.022,1058.6,550.1,10.656,4.223,53.153,110.01
19925,23.397,1012.1,87.71,3.8136,19.821,1057.3,549.92,10.555,4.5745,50.926,109.17
19926,23.115,1011.8,91.532,3.8246,19.756,1056.7,550.03,10.553,4.7791,50.88,108.81
19927,22.724,1011.6,92.539,3.8161,19.716,1056.5,550.1,10.561,5.0279,52.846,108.87
19928,22.401,1011.4,94.278,3.8733,19.946,1058.3,550.07,10.622,4.9188,52.476,110.21
19929,22.127,1011.4,94.971,3.848,19.795,1057.5,549.92,10.466,4.6822,53.266,109.7
19930,21.894,1011.6,95.786,3.8661,19.852,1057.9,550.0,10.529,4.7605,52.985,110.03
19931,21.705,1011.8,96.495,3.9011,19.971,1058.6,550.05,10.582,4.8417,52.935,110.62
19932,22.053,1012.0,97.275,3.8963,20.014,1058.7,550.09,10.522,4.8451,50.594,110.4
19933,23.621,1012.4,89.249,3.9181,20.198,1058.9,549.95,10.58,4.4359,50.389,109.65
19934,26.028,1012.6,67.092,3.9854,20.474,1060.6,549.94,10.626,3.6853,54.245,110.09
19935,27.155,1012.9,58.547,3.992,20.43,1060.2,549.93,10.658,3.7717,55.616,109.55
19936,27.813,1013.2,57.97,4.0305,20.562,1061.0,550.01,10.722,3.839,55.941,109.97
19937,28.367,1013.3,53.388,4.054,20.542,1060.9,550.16,10.65,3.7126,55.485,109.64
19938,28.894,1013.3,51.751,4.0103,20.273,1059.0,550.07,10.579,3.8264,53.99,108.22
19939,29.137,1013.2,52.832,4.0652,20.516,1060.7,549.85,10.756,3.6878,53.758,109.29
19940,29.314,1012.9,54.44,4.0889,20.589,1061.2,549.96,10.634,3.5029,52.637,109.63
19941,29.607,1012.9,50.446,4.071,20.582,1061.2,550.05,10.623,3.5015,54.883,109.44
19942,29.742,1013.0,47.296,4.067,20.653,1061.4,549.97,10.707,3.3862,56.018,109.61
19943,29.542,1013.2,45.849,4.044,20.663,1061.5,550.03,10.73,3.3111,55.391,109.7
19944,28.834,1013.2,46.154,4.0287,20.665,1061.7,550.09,10.759,3.3486,55.629,110.11
19945,27.683,1013.5,51.37,4.1785,21.6,1067.4,550.15,11.041,3.3108,57.923,114.76
19946,26.387,1013.9,57.432,4.8515,25.784,1092.5,549.78,12.171,1.594,67.764,133.47
19947,24.888,1014.0,66.31,4.7678,25.308,1089.8,549.64,12.123,1.6957,64.2,132.09
19948,24.235,1014.0,74.982,4.6998,25.022,1087.8,550.15,12.046,1.8006,60.796,130.81
19949,23.763,1014.0,81.734,4.7899,25.485,1091.1,550.34,12.173,1.7828,61.372,133.43
19950,23.365,1013.9,85.4,4.859,25.821,1093.1,549.85,12.304,1.767,63.246,135.38
19951,22.898,1013.8,87.297,3.9317,20.468,1061.6,549.96,10.754,4.3705,53.223,112.12
19952,22.514,1013.8,90.855,3.8575,19.961,1058.5,549.96,10.631,4.8892,51.772,110.27
19953,22.288,1013.5,93.061,3.8475,19.828,1057.9,550.01,10.47,5.0496,53.672,109.82
19954,22.108,1013.6,94.59,3.8603,19.872,1058.1,550.04,10.465,5.0097,53.64,110.04
19955,22.021,1013.7,95.642,3.8854,19.964,1058.6,549.97,10.498,4.8623,53.078,110.35
19956,22.48,1014.0,96.347,3.9174,20.219,1059.6,549.95,10.635,4.8102,51.387,110.78
19957,24.14,1014.3,93.996,3.9822,20.461,1060.3,549.97,10.642,4.6575,48.906,110.5
19958,26.088,1014.6,79.371,3.9823,20.321,1059.5,549.96,10.534,4.1434,49.97,109.21
19959,27.438,1014.8,70.934,3.9929,20.268,1059.0,550.01,10.616,4.3926,50.816,108.55
19960,28.452,1014.7,64.812,4.0726,20.581,1061.1,550.08,10.627,4.021,52.463,109.63
19961,29.182,1014.3,61.126,4.1292,20.838,1062.7,550.11,10.737,4.0121,52.788,110.49
19962,29.849,1014.3,57.009,4.1161,20.698,1061.7,550.11,10.753,3.1186,51.401,109.59
19963,30.31,1014.1,54.049,4.102,20.618,1061.1,549.91,10.755,3.2365,51.511,109.05
19964,30.551,1013.8,54.431,4.1092,20.639,1061.1,550.05,10.705,3.197,50.92,109.14
19965,30.595,1013.7,54.895,4.1145,20.643,1061.2,549.96,10.763,3.2352,49.669,109.21
19966,30.53,1013.7,54.244,4.1625,20.942,1063.3,549.88,10.798,2.8707,50.756,110.67
19967,30.211,1013.4,53.12,4.1128,20.794,1062.4,550.16,10.771,3.2131,50.703,110.07
19968,29.603,1013.4,54.623,4.043,20.617,1061.2,550.0,10.675,3.4161,52.301,109.48
19969,28.486,1013.5,58.795,3.9852,20.399,1059.9,549.98,10.715,3.8013,53.061,109.09
19970,27.349,1013.8,65.25,3.9967,20.651,1061.6,549.97,10.699,3.6757,50.599,110.73
19971,26.439,1013.9,71.318,3.9223,20.362,1059.4,549.98,10.679,4.0091,51.826,109.37
19972,25.652,1013.6,72.321,3.9223,20.518,1060.6,550.05,10.656,3.9396,51.487,110.55
19973,24.933,1013.5,78.028,3.9021,20.403,1059.9,550.0,10.604,4.166,49.556,110.32
19974,24.551,1013.2,86.708,3.8615,20.13,1058.4,550.01,10.609,4.3886,48.819,109.37
19975,24.369,1012.9,90.842,3.9231,20.296,1059.5,549.93,10.602,4.3352,47.578,110.14
19976,24.57,1012.8,92.458,3.914,20.127,1058.6,550.13,10.582,4.4273,47.334,109.48
19977,24.053,1012.6,92.962,3.8692,19.839,1057.1,549.91,10.523,4.762,48.732,108.81
19978,23.604,1012.3,94.13,3.9051,20.006,1058.3,550.09,10.589,4.6222,49.063,109.66
19979,23.482,1012.2,94.567,3.9282,20.147,1059.3,550.05,10.531,4.5802,48.451,110.4
19980,23.934,1012.3,94.908,3.9591,20.388,1060.3,550.03,10.602,4.5406,47.882,110.83
19981,25.416,1012.3,90.656,3.9731,20.412,1059.8,550.08,10.581,4.4115,48.231,109.91
19982,26.774,1012.3,82.627,4.029,20.465,1060.4,549.96,10.648,4.3011,48.807,109.92
19983,27.843,1012.3,74.592,4.048,20.48,1060.5,550.01,10.636,3.8372,48.595,109.54
19984,28.712,1012.3,71.647,4.0853,20.611,1061.1,550.04,10.685,4.041,49.683,109.79
19985,29.266,1012.0,65.78,4.6928,23.976,1080.8,550.24,11.642,2.841,60.215,123.73
19986,29.585,1011.5,64.858,5.1733,26.635,1096.1,550.15,12.44,1.6147,63.854,134.35
19987,30.033,1011.1,62.3,4.3163,21.736,1067.3,549.81,10.953,3.5173,51.49,113.65
19988,30.287,1010.9,60.684,4.1276,20.615,1061.1,550.06,10.645,3.9495,47.109,109.47
19989,30.224,1010.5,60.278,4.1525,20.813,1062.2,550.02,10.696,3.5491,49.542,110.3
19990,29.884,1010.2,61.102,4.1177,20.688,1061.6,550.06,10.679,3.5699,49.68,110.02
19991,29.27,1010.0,63.834,4.0545,20.511,1060.3,550.0,10.7,3.6134,48.871,109.33
19992,28.405,1009.8,68.547,4.0357,20.543,1060.6,549.83,10.595,3.7668,48.527,109.84
19993,27.172,1009.7,77.686,4.8691,25.398,1089.5,549.85,11.986,1.7232,58.764,131.2
19994,26.28,1009.8,84.266,5.0225,26.382,1095.0,549.84,12.254,1.2592,60.149,135.55
19995,25.84,1009.7,87.813,4.9204,25.75,1091.8,550.13,12.198,1.6211,59.927,133.19
19996,25.6,1009.5,90.287,4.3726,22.725,1073.4,549.81,11.255,3.2032,52.897,120.05
19997,25.394,1009.2,90.996,3.9439,20.203,1058.7,549.99,10.612,4.7096,46.938,109.59
19998,24.58,1008.7,91.49,3.8999,20.038,1057.7,550.03,10.455,4.6099,48.822,109.31
19999,23.75,1008.2,94.23,3.9687,20.3,1059.5,549.97,10.654,4.504,50.867,110.71
20000,23.442,1007.7,95.675,3.9584,20.289,1059.3,550.06,10.669,4.5785,50.654,110.63
20001,23.3,1007.3,96.197,3.9188,20.099,1057.9,549.95,10.537,4.6185,50.723,109.82
20002,23.054,1007.2,96.961,3.9254,20.014,1057.8,549.96,10.586,4.7651,50.69,109.73
20003,22.837,1007.0,97.766,4.885,25.392,1089.2,549.68,12.094,1.8476,60.25,133.04
20004,23.334,1006.8,98.751,3.9296,20.038,1057.6,550.06,10.529,4.5574,47.935,109.35
20005,24.817,1006.7,94.69,3.9997,20.378,1059.2,550.08,10.642,4.3084,46.017,109.97
20006,26.729,1006.3,83.684,4.0719,20.552,1060.4,550.01,10.741,3.7744,47.417,110.25
20007,27.854,1006.1,76.799,5.0664,26.105,1092.8,550.18,12.217,1.5285,60.533,133.19
20008,28.801,1005.9,70.675,5.1434,26.45,1094.6,549.96,12.357,1.5395,64.058,133.96
20009,29.696,1005.7,63.294,5.1846,26.631,1095.5,549.86,12.26,1.5739,66.802,134.1
20010,30.384,1005.6,56.447,5.1863,26.536,1095.2,549.56,12.256,1.3253,66.304,133.48
20011,30.874,1005.5,51.271,5.1411,26.337,1094.1,549.75,12.316,1.4483,65.652,132.61
20012,30.798,1005.2,53.733,5.2346,26.751,1096.4,549.67,12.473,1.4217,65.588,134.4
20013,30.538,1005.0,57.564,5.2129,26.646,1095.8,550.33,12.346,1.3215,63.88,134.13
20014,30.216,1004.8,58.78,5.206,26.662,1095.9,550.27,12.4,1.3704,64.061,134.5
20015,29.643,1004.8,56.357,4.425,22.422,1071.4,550.16,11.204,2.5739,54.235,117.24
20016,28.798,1004.8,55.96,4.0373,20.474,1059.9,549.95,10.601,3.5114,50.308,109.57
20017,27.306,1005.1,69.32,5.0042,26.178,1093.3,550.14,12.151,1.2063,60.967,134.3
20018,26.202,1005.5,79.375,4.9667,25.988,1092.3,550.41,12.251,1.3981,58.097,133.94
20019,25.631,1005.5,80.884,4.9072,25.806,1091.2,550.04,12.235,1.6008,58.891,133.23
20020,25.181,1005.4,79.725,4.8804,25.702,1090.6,550.2,12.112,1.661,59.998,133.05
20021,24.39,1005.5,81.364,4.8518,25.682,1090.8,549.93,12.087,1.8677,60.52,133.69
20022,23.355,1005.2,85.435,4.1667,21.766,1068.4,550.07,11.048,3.6097,54.572,117.6
20023,22.633,1004.9,88.511,3.8889,20.15,1059.0,549.95,10.684,4.7402,52.734,110.95
20024,22.228,1004.8,92.034,3.8793,19.981,1057.8,549.96,10.605,5.1875,51.726,110.18
20025,22.091,1004.8,94.03,3.9199,20.087,1058.6,550.07,10.593,4.715,51.393,110.76
20026,21.961,1004.9,95.541,4.8075,25.311,1089.3,549.85,12.128,1.9906,60.378,133.57
20027,22.002,1005.2,95.958,4.1002,21.089,1064.4,550.12,10.832,3.972,53.471,114.86
20028,22.499,1005.5,96.254,3.8958,19.914,1057.3,549.92,10.524,4.7987,48.929,109.46
20029,24.714,1005.6,86.263,4.0102,20.429,1059.7,550.0,10.608,4.166,50.169,110.12
20030,26.654,1005.9,64.31,4.0599,20.512,1060.5,550.03,10.591,3.4788,53.785,110.04
20031,27.698,1006.2,59.653,4.052,20.502,1060.0,549.9,10.584,3.3965,53.652,109.39
20032,28.347,1006.5,62.499,4.6381,23.715,1078.8,550.04,11.526,2.5049,58.957,122.97
20033,28.707,1006.6,57.295,5.1184,26.406,1094.5,550.06,12.376,1.3567,67.115,133.7
20034,29.399,1006.8,52.477,5.1019,26.445,1094.7,549.97,12.304,1.4991,67.533,133.42
20035,29.863,1006.9,51.539,5.0562,26.191,1093.4,550.17,12.311,1.6181,66.04,132.43
20036,29.901,1007.0,49.666,5.1584,26.767,1096.7,549.89,12.385,1.5522,68.818,134.72
20037,29.852,1007.1,47.534,5.1041,26.476,1095.0,550.34,12.319,1.5088,67.724,133.51
20038,29.834,1007.3,46.954,5.1637,26.817,1096.9,550.01,12.381,1.3004,69.523,134.92
20039,29.404,1007.6,47.154,5.1264,26.66,1096.3,549.89,12.353,1.542,68.483,134.71
20040,28.612,1007.8,51.772,5.0804,26.472,1095.4,549.98,12.394,1.3474,66.708,134.57
20041,27.536,1008.1,61.136,5.0184,26.154,1094.1,550.01,12.245,1.4886,64.261,134.31
20042,26.207,1008.5,66.993,4.9404,26.098,1093.9,550.02,12.199,1.5382,66.115,135.06
20043,24.827,1008.8,73.209,4.8677,25.659,1091.7,549.74,12.212,1.6298,63.87,133.79
20044,23.882,1009.2,79.767,4.1304,21.396,1067.1,550.0,10.981,3.1509,54.95,116.16
20045,23.373,1009.3,83.842,4.619,24.28,1083.6,550.18,11.772,2.243,61.32,128.58
20046,23.038,1009.2,86.438,3.8697,20.014,1058.4,550.03,10.631,4.466,52.18,110.13
20047,22.696,1009.3,88.175,3.889,19.983,1058.3,549.92,10.63,4.5445,53.626,110.23
20048,22.338,1009.4,91.336,3.8578,19.834,1057.5,550.1,10.592,4.7379,53.689,109.68
20049,22.158,1009.4,94.422,3.9021,19.993,1058.4,550.02,10.585,4.7885,51.999,110.35
20050,22.269,1009.7,95.291,3.8862,19.815,1057.3,550.0,10.537,5.0505,51.366,109.44
20051,22.359,1009.9,95.847,4.0779,20.811,1063.8,550.01,10.846,4.477,52.937,114.18
20052,22.797,1010.3,97.164,3.926,20.03,1058.4,550.08,10.529,4.9953,49.69,109.98
20053,26.368,1011.0,77.073,5.0332,26.299,1094.0,550.14,12.194,1.4499,66.07,134.07
20054,28.054,1011.3,59.53,5.1114,26.433,1094.6,550.21,12.23,1.1185,69.885,133.44
20055,29.163,1011.5,47.517,5.121,26.382,1094.7,550.11,12.303,1.2835,72.656,133.0
20056,29.869,1011.4,46.575,5.1958,26.747,1096.6,550.46,12.456,1.5374,74.579,134.21
20057,30.444,1011.1,44.226,5.2319,26.945,1097.4,549.8,12.506,1.2663,73.682,134.46
20058,31.048,1010.9,42.963,5.2486,26.912,1097.5,550.07,12.492,0.81117,70.5,134.25
20059,31.58,1010.9,40.624,5.2235,26.944,1097.5,550.31,12.481,0.54659,71.223,134.15
20060,31.989,1011.0,38.216,5.2351,27.097,1098.6,549.8,12.508,0.77608,73.764,134.8
20061,31.876,1011.0,38.908,5.2008,26.901,1097.7,550.23,12.529,1.0233,72.542,134.16
20062,31.44,1010.9,44.223,5.1921,26.914,1097.7,550.0,12.458,1.0744,70.103,134.66
20063,30.316,1011.0,50.656,5.1911,27.028,1097.9,549.77,12.487,1.2365,68.127,135.56
20064,29.135,1011.3,56.252,5.0601,26.366,1095.0,550.11,12.373,1.5592,65.998,134.07
20065,27.723,1011.7,62.852,5.0461,26.403,1095.0,550.31,12.268,1.5034,63.971,134.9
20066,26.602,1012.1,68.032,4.9326,26.028,1092.7,549.68,12.17,1.734,62.43,133.76
20067,26.023,1012.0,73.969,4.8718,25.697,1091.7,550.1,12.223,1.5699,61.038,133.34
20068,24.985,1012.0,82.536,4.9054,25.764,1091.6,549.74,12.194,1.7241,60.105,133.8
20069,24.448,1011.8,88.537,4.3958,22.862,1073.9,549.87,11.26,3.3338,53.917,120.95
20070,24.128,1011.5,90.701,3.9561,20.444,1060.0,549.92,10.727,4.6149,49.21,110.83
20071,23.869,1011.4,91.647,3.9626,20.372,1060.1,549.94,10.582,4.4815,49.803,110.91
20072,23.537,1011.2,92.718,3.9777,20.36,1059.8,549.98,10.574,4.6685,51.138,110.85
20073,23.12,1011.2,93.663,3.9605,20.255,1059.4,549.99,10.552,4.5412,50.732,110.75
20074,23.065,1011.2,95.034,3.923,20.127,1058.4,550.07,10.489,4.589,50.663,109.82
20075,23.664,1011.6,94.294,3.9346,20.108,1057.5,550.16,10.538,4.669,49.36,109.03
20076,25.141,1011.7,87.522,4.2149,21.632,1066.9,549.96,11.022,2.9463,50.745,115.14
20077,26.719,1011.8,81.849,5.0829,26.334,1094.0,550.07,12.279,1.1376,62.489,134.24
20078,28.27,1011.9,77.219,5.0726,26.1,1093.2,549.76,12.232,1.0268,61.638,133.14
20079,29.444,1011.9,71.278,5.0871,26.127,1093.3,549.63,12.216,1.559,62.368,132.84
20080,30.555,1011.8,66.068,5.1715,26.475,1095.3,549.72,12.288,1.7104,64.679,133.8
20081,31.295,1011.4,60.294,5.3145,27.223,1098.2,548.98,12.509,1.5971,68.765,135.93
20082,31.862,1011.0,53.543,5.3082,27.207,1098.2,549.7,12.551,1.0438,67.945,135.35
20083,31.993,1010.7,52.036,5.316,27.239,1098.4,549.34,12.558,0.83174,67.863,135.47
20084,31.852,1010.4,49.473,5.3032,27.146,1098.3,550.1,12.442,1.0281,69.246,135.02
20085,31.708,1010.2,41.957,5.333,27.211,1098.6,549.49,12.491,0.86595,73.945,134.84
20086,31.549,1010.3,40.989,5.3286,27.373,1099.5,549.41,12.632,0.87448,74.978,135.82
20087,30.458,1010.5,46.019,5.2294,26.981,1097.9,549.63,12.468,1.0892,72.54,135.52
20088,28.855,1010.8,54.693,5.1127,26.536,1096.0,549.84,12.37,1.1319,68.349,134.99
20089,27.488,1010.9,64.044,5.0612,26.348,1095.4,549.76,12.311,1.1754,65.812,135.28
20090,26.338,1010.7,74.72,4.9583,25.993,1093.4,549.67,12.19,1.557,63.165,134.67
20091,25.188,1010.5,82.526,4.9447,25.747,1092.2,549.59,12.256,1.4733,61.541,134.03
20092,24.495,1010.5,84.539,4.9179,25.76,1091.5,549.5,12.227,1.6569,61.892,133.83
20093,24.486,1010.2,82.17,4.7974,25.152,1087.5,549.49,11.953,1.8419,61.4,130.58
20094,24.709,1010.1,81.501,3.9711,20.378,1059.6,550.0,10.689,4.0261,51.45,110.3
20095,24.13,1010.1,85.303,3.9244,20.135,1058.3,549.86,10.591,4.5014,51.731,109.76
20096,23.561,1010.0,90.329,3.9714,20.322,1059.5,550.06,10.633,4.5636,51.27,110.69
20097,23.249,1010.1,93.233,3.9787,20.381,1059.5,549.98,10.554,4.4445,50.941,110.71
20098,23.162,1010.3,94.104,3.9839,20.296,1059.0,550.07,10.557,4.3934,51.901,110.4
20099,23.465,1010.4,95.349,4.0226,20.435,1059.8,550.06,10.571,4.5124,49.475,110.66
20100,24.982,1010.4,93.713,4.3906,22.443,1071.4,550.09,11.159,3.9151,52.044,118.46
20101,26.69,1010.5,84.685,5.1463,26.462,1094.7,549.68,12.312,1.2285,62.656,134.69
20102,28.076,1010.7,74.393,5.2346,26.805,1096.6,549.97,12.467,0.99233,66.098,135.29
20103,29.135,1010.6,70.367,5.5104,28.201,1095.7,544.96,12.649,1.761,62.836,138.31
20104,29.978,1010.3,64.367,5.4537,27.752,1097.3,547.16,12.558,1.8076,67.525,138.18
20105,30.767,1010.1,59.552,5.2936,26.684,1096.3,550.14,12.349,1.8089,69.074,133.92
20106,31.476,1010.1,53.715,5.3075,26.7,1096.2,549.94,12.395,1.2151,67.114,133.73
20107,31.783,1009.8,49.951,5.3575,26.974,1097.8,549.82,12.484,0.6633,67.024,134.61
20108,31.91,1009.7,48.405,5.3199,26.924,1097.3,549.66,12.498,1.0235,69.659,134.31
20109,31.529,1009.7,45.967,5.2994,26.888,1097.4,549.64,12.478,0.78419,69.586,134.37
20110,30.893,1009.8,42.122,5.2825,26.893,1097.6,549.95,12.39,0.724,72.175,134.87
20111,29.994,1009.9,43.399,5.2078,26.65,1096.1,549.8,12.311,0.74102,71.055,134.37
20112,28.717,1010.2,54.354,5.1719,26.533,1095.7,549.95,12.259,0.95857,67.072,134.97
20113,27.725,1010.5,62.99,5.136,26.315,1095.1,550.25,12.25,1.0346,63.562,134.93
20114,27.07,1010.5,71.502,4.9236,25.213,1088.7,549.89,11.993,1.1259,55.137,130.42
20115,26.661,1010.2,77.458,4.7924,24.566,1084.9,550.03,11.811,1.7595,55.146,127.88
20116,26.001,1010.2,82.475,5.0025,25.818,1092.1,549.68,12.172,1.5018,59.392,133.79
20117,25.176,1010.1,88.048,3.969,20.003,1058.2,549.74,10.634,4.1902,46.699,109.27
20118,24.744,1009.8,91.698,4.0241,20.241,1059.6,549.96,10.68,4.2068,46.337,110.43
20119,24.406,1009.8,92.712,4.0091,20.203,1059.4,549.99,10.61,4.2257,46.299,110.41
20120,24.089,1009.6,94.457,4.0253,20.157,1059.2,550.01,10.669,4.4405,46.177,110.25
20121,23.868,1009.8,95.32,4.0112,20.108,1058.9,549.81,10.592,4.1961,46.882,110.11
20122,23.639,1010.1,95.791,3.9823,19.945,1057.9,550.05,10.579,4.5133,46.029,109.49
20123,23.93,1010.7,96.834,4.0279,20.164,1058.9,549.99,10.625,4.4215,45.7,109.99
20124,25.387,1010.9,92.408,4.3299,21.75,1068.0,550.04,11.006,3.1262,48.474,115.98
20125,26.8,1011.1,82.578,5.086,25.915,1092.3,550.39,12.221,1.9169,60.264,133.0
20126,27.999,1011.3,75.671,5.2141,26.476,1095.3,549.63,12.345,1.2355,62.945,134.64
20127,29.047,1011.6,70.895,5.2227,26.294,1094.5,549.73,12.37,1.2305,61.361,133.63
20128,29.717,1011.6,66.742,5.2829,26.581,1096.0,549.78,12.345,1.426,64.386,134.31
20129,30.18,1011.6,63.208,5.2631,26.396,1095.0,549.62,12.368,1.7567,65.544,133.46
20130,30.51,1011.3,60.711,5.4029,27.11,1096.6,548.52,12.478,1.3383,64.289,135.43
20131,30.768,1011.1,58.984,5.8889,30.207,1100.0,539.97,13.245,0.81702,58.336,147.13
20132,30.792,1011.2,56.741,5.7967,29.631,1100.1,541.93,13.117,0.84748,57.419,146.37
20133,30.571,1011.4,53.958,5.8593,30.205,1099.8,540.05,13.265,1.0935,60.059,147.58
20134,29.912,1011.4,58.424,5.4926,28.186,1097.5,545.38,12.684,1.6908,63.836,140.96
20135,28.737,1011.6,66.583,5.1458,26.231,1094.1,549.83,12.254,1.9235,64.336,133.85
20136,27.618,1012.0,79.057,5.1046,26.067,1093.2,550.16,12.174,1.6644,59.307,133.78
20137,27.081,1012.3,83.646,5.1237,26.187,1093.9,549.86,12.171,1.1414,56.673,134.42
20138,26.656,1012.4,88.646,5.0488,25.81,1091.8,549.64,12.196,1.2575,54.082,132.85
20139,26.329,1012.3,90.431,5.0867,25.977,1092.8,550.07,12.254,1.5466,56.408,133.74
20140,26.117,1012.5,90.343,4.6286,23.402,1077.9,550.2,11.52,2.5155,50.525,122.84
20141,25.944,1012.4,90.094,4.0245,20.156,1058.8,549.99,10.664,3.8557,43.198,109.34
20142,25.426,1012.4,90.853,4.042,20.33,1060.1,550.03,10.669,3.6387,43.247,110.53
20143,24.802,1012.2,93.15,4.0428,20.215,1059.5,549.97,10.688,3.6277,43.226,110.34
20144,24.786,1011.8,94.27,4.0471,20.222,1059.4,549.97,10.656,3.7185,43.242,109.99
20145,24.8,1011.8,92.409,4.0313,20.213,1059.4,549.97,10.624,3.9749,45.577,110.07
20146,24.496,1011.8,93.924,4.2055,21.098,1064.9,549.97,10.892,3.5776,47.275,114.13
20147,25.442,1011.9,92.63,3.9505,19.734,1055.7,550.0,10.434,4.5301,44.967,107.0
20148,26.728,1012.0,85.704,4.0238,20.15,1057.8,550.02,10.475,4.3195,44.061,108.08
20149,28.045,1012.1,75.484,5.1635,26.545,1093.8,549.2,12.323,1.9684,58.281,133.74
20150,28.976,1012.2,70.365,5.1946,26.701,1095.8,550.09,12.397,1.1866,61.735,134.22
20151,29.605,1012.3,67.866,5.1895,26.538,1095.2,550.22,12.4,1.1933,61.363,133.61
20152,29.405,1012.3,70.79,5.1079,26.427,1094.7,550.36,12.354,1.4393,60.68,133.69
20153,29.563,1011.9,69.665,5.1557,26.622,1095.5,550.01,12.394,1.6224,61.734,134.17
20154,29.636,1011.7,69.766,5.2855,27.33,1096.3,547.94,12.543,1.3721,60.647,135.97
20155,29.9,1011.3,65.998,5.9158,30.845,1100.0,538.37,13.351,0.72699,52.144,147.98
20156,29.832,1011.1,65.502,5.9671,30.915,1100.0,537.97,13.363,0.44317,52.324,148.46
20157,29.513,1011.0,68.38,5.6415,29.156,1099.2,543.52,12.932,0.97313,56.182,143.66
20158,28.667,1011.0,72.696,5.2001,26.537,1095.1,549.92,12.272,1.1681,58.557,134.74
20159,27.511,1011.5,77.829,5.1539,26.313,1094.5,549.97,12.246,1.2578,57.586,134.77
20160,26.607,1012.0,82.888,5.1515,26.318,1095.0,549.91,12.304,1.2238,56.689,135.5
20161,26.092,1012.4,85.647,5.1492,26.402,1095.6,550.04,12.406,1.1985,56.492,136.05
20162,25.811,1012.4,85.452,5.056,25.901,1092.7,549.92,12.281,1.2578,55.17,133.92
20163,25.539,1012.3,84.977,4.1249,20.829,1062.2,549.84,10.783,3.4314,46.091,111.7
20164,25.356,1012.2,85.042,4.0359,20.362,1059.6,550.02,10.681,3.7381,46.164,109.95
20165,25.268,1012.0,84.998,4.0358,20.362,1059.4,549.96,10.678,3.808,47.286,109.85
20166,25.252,1011.8,84.705,4.0089,20.211,1058.6,550.0,10.637,3.8339,46.642,109.28
20167,25.313,1011.5,84.706,4.0404,20.31,1059.6,550.09,10.595,4.073,46.232,109.89
20168,25.339,1011.1,84.965,4.0278,20.253,1059.0,549.96,10.616,4.0532,46.237,109.52
20169,25.317,1011.0,84.842,4.0366,20.232,1059.1,549.94,10.647,4.041,46.196,109.51
20170,25.378,1011.1,84.185,4.0291,20.189,1058.7,550.03,10.577,4.1478,46.429,109.22
20171,25.634,1011.0,83.464,4.0244,20.224,1058.4,549.99,10.528,4.255,46.036,108.84
20172,26.378,1011.2,80.516,4.3297,21.942,1068.1,550.01,11.047,3.3739,50.029,115.72
20173,27.322,1011.5,76.773,5.1755,26.478,1095.0,550.38,12.311,1.2388,60.831,134.61
20174,28.004,1011.9,73.569,5.1555,26.243,1093.9,550.15,12.191,1.3958,61.624,133.47
20175,28.568,1011.9,69.903,5.1731,26.316,1094.2,550.21,12.25,1.4159,62.885,133.53
20176,29.025,1011.9,66.252,5.2221,26.41,1095.0,550.31,12.211,1.1138,62.671,133.93
